domain,profile,modelID,estimateStage,targetReference,sampleCount,eventCount,positionRMSEMeters,positionMedianErrorMeters,positionP95ErrorMeters,velocityRMSEMetersPerSecond,velocityMedianErrorMetersPerSecond,velocityP95ErrorMetersPerSecond,meanNEES,stateCoverage95,positionCoverage95,divergenceCount,invalidCovarianceCount
synthetic_out_of_distribution,empirical_timing,warm_ukf,prior,latent_kinematic_truth,3600,3,913.682663748046,81.3587635770594,1071.94450632796,181.069779067231,101.545872689159,380.341246981212,399.089429830347,0.0225,0.470277777777778,0,0
synthetic_out_of_distribution,ideal,ca_ekf,posterior,latent_kinematic_truth,3600,3,4.23038055134669,1.11110234778984,9.01079430007307,11.9630905884679,2.55446345646352,25.8044332605798,164.70449461174,0.512777777777778,0.628888888888889,0,0
synthetic_out_of_distribution,ideal,ca_ekf,prior,latent_kinematic_truth,3600,3,11.5334150750639,2.70243626019066,24.6002518204079,18.848551710436,4.03188765581281,40.9360967807307,213.378618689921,0.494444444444444,0.535555555555556,0,0
synthetic_out_of_distribution,ideal,ct_ekf,posterior,latent_kinematic_truth,3600,3,8.05552452330585,2.37704832486905,17.9179884583338,21.345979237192,6.21636198852795,47.24391288585,291.565133784275,0.305277777777778,0.470277777777778,0,0
synthetic_out_of_distribution,ideal,ct_ekf,prior,latent_kinematic_truth,3600,3,21.8945878387359,6.45810275597488,48.7782785577614,34.7576999734367,10.1674671609327,77.4708551786959,467.847607670577,0.185833333333333,0.200555555555556,0,0
synthetic_out_of_distribution,ideal,cv_ekf,posterior,latent_kinematic_truth,3600,3,8.10074527980347,1.4319771583141,18.5314974135482,21.5088783857504,3.86595755061875,49.4436764295095,293.531124626236,0.540555555555556,0.577777777777778,0,0
synthetic_out_of_distribution,ideal,cv_ekf,prior,latent_kinematic_truth,3600,3,22.0574573611786,3.9323193779101,50.4350352193736,35.0568181949195,6.04642828486253,79.9251556995464,472.130885102262,0.4775,0.488611111111111,0,0
synthetic_out_of_distribution,ideal,native_imm,posterior,latent_kinematic_truth,3600,3,1.22019776851517,0.701705585248742,2.04270088171561,3.97257601430329,1.44493905153531,8.9772418767682,10.132104957314,0.878611111111111,0.958888888888889,0,0
synthetic_out_of_distribution,ideal,native_imm,prior,latent_kinematic_truth,3600,3,4.02720519142122,1.79028542441453,9.16132471661475,8.35201356082012,2.08117818314795,19.7415232197593,13.9358596535425,0.831666666666667,0.856666666666667,0,0
synthetic_out_of_distribution,ideal,warm_ukf,posterior,latent_kinematic_truth,3600,3,0.355588515774896,0.118013960130804,0.824170298868799,150.886646222634,96.083673417317,312.675556661922,334.012275511985,0.0269444444444444,1,0,0
synthetic_out_of_distribution,ideal,warm_ukf,prior,latent_kinematic_truth,3600,3,126.934777919685,39.0269980915641,146.452401838462,157.564906994959,97.3734572042635,328.077769291449,353.414037780259,0.0163888888888889,0.641944444444444,0,0
