domain,profile,comparisonFamily,modelID,transitionBin,transitionBinCenterSeconds,sampleCount,eventCount,positionRMSEMeters,positionMedianErrorMeters,velocityRMSEMetersPerSecond,velocityMedianErrorMetersPerSecond
synthetic_in_distribution,degraded,same_information,constvel,minus10_to_0,-5,9512,100,92.6175387548537,55.2919644029066,12.3943376339708,3.51713051760102
synthetic_in_distribution,degraded,causal_history,expanded_warm_mean_v1,minus10_to_0,-5,9512,100,103.418157322146,62.560848178057,12.5002764564434,3.58065345092248
synthetic_in_distribution,degraded,causal_history,constvel,minus10_to_0,-5,9512,100,92.6175387548537,55.2919644029066,12.3943376339708,3.51713051760102
synthetic_in_distribution,degraded,causal_history,constacc,minus10_to_0,-5,9512,100,117.40018789754,57.0983776475779,18.8863615298262,6.44548096260801
synthetic_in_distribution,degraded,causal_history,constturn,minus10_to_0,-5,9512,100,87.8636064572747,56.0340478750683,12.0372065220036,4.28842662868917
synthetic_in_distribution,degraded,same_information,expanded_warm_mean_v1,0_to_10,5,9549,100,84.1116090600848,62.9815118244529,9.34972484197685,3.62730513839451
synthetic_in_distribution,degraded,same_information,constvel,0_to_10,5,9549,100,72.9111278190395,55.4891107615972,9.30686621310116,3.56984480330555
synthetic_in_distribution,degraded,causal_history,expanded_warm_mean_v1,0_to_10,5,9549,100,84.1116090600848,62.9815118244529,9.34972484197685,3.62730513839451
synthetic_in_distribution,degraded,causal_history,constvel,0_to_10,5,9549,100,72.9111278190395,55.4891107615972,9.30686621310116,3.56984480330555
synthetic_in_distribution,degraded,causal_history,constacc,0_to_10,5,9549,100,109.359795576383,57.0914562818305,18.4649418093022,6.69464531063247
synthetic_in_distribution,degraded,causal_history,constturn,0_to_10,5,9549,100,84.4882210864663,55.9713554772391,12.3810305651563,4.46912146619102
synthetic_in_distribution,degraded,same_information,expanded_warm_mean_v1,10_to_30,20,8611,100,99.8475356777202,62.2596389630455,11.4969098440172,3.60752461512759
synthetic_in_distribution,degraded,same_information,constvel,10_to_30,20,8611,100,86.275723465049,55.4445361135499,11.4677149043891,3.55572819396608
synthetic_in_distribution,degraded,causal_history,expanded_warm_mean_v1,10_to_30,20,8611,100,99.8475356777202,62.2596389630455,11.4969098440172,3.60752461512759
synthetic_in_distribution,degraded,causal_history,constvel,10_to_30,20,8611,100,86.275723465049,55.4445361135499,11.4677149043891,3.55572819396608
synthetic_in_distribution,degraded,causal_history,constacc,10_to_30,20,8611,100,128.455438710781,56.5848025896658,19.3313984333531,6.4210022646376
synthetic_in_distribution,degraded,causal_history,constturn,10_to_30,20,8611,100,98.2214955285158,55.842441107016,12.6264680594383,4.29795314373834
synthetic_in_distribution,degraded,same_information,expanded_warm_mean_v1,30_to_60,45,145,26,136.021776519285,60.181926238107,18.7514751214432,4.07053284669938
synthetic_in_distribution,degraded,same_information,constvel,30_to_60,45,145,26,138.667990221219,51.9711970975304,19.5678219536828,3.90208284320716
synthetic_in_distribution,degraded,causal_history,expanded_warm_mean_v1,30_to_60,45,145,26,136.021776519285,60.181926238107,18.7514751214432,4.07053284669938
synthetic_in_distribution,degraded,causal_history,constvel,30_to_60,45,145,26,138.667990221219,51.9711970975304,19.5678219536828,3.90208284320716
synthetic_in_distribution,degraded,causal_history,constacc,30_to_60,45,145,26,143.037606528585,52.9360413404271,22.9319412703936,6.77710487908594
synthetic_in_distribution,degraded,causal_history,constturn,30_to_60,45,145,26,92.4563238043171,52.893007348818,13.1934681889621,4.58408807649431
synthetic_out_of_distribution,ideal,same_information,expanded_warm_mean_v1,minus30_to_minus10,-20,601,50,36.0859322213683,24.505791006371,13.7193534773428,2.21035633690025
synthetic_out_of_distribution,ideal,same_information,constvel,minus30_to_minus10,-20,601,50,3.43790380230002,0.593873280087553,13.7516152092001,2.37549312035046
